timestamp,src_ip,dst_ip,protocol,ttl
2026-02-14 11:38:17.460128,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:17.485894,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:17.514185,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:17.519091,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:17.523602,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:17.531522,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:17.536405,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:17.586634,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:17.611026,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:17.741220,10.136.50.29,224.0.0.251,17,1
2026-02-14 11:38:17.893965,10.136.95.154,10.101.19.104,6,128
2026-02-14 11:38:17.904170,10.136.94.27,224.0.0.251,17,255
2026-02-14 11:38:17.916368,10.136.93.215,224.0.0.251,17,255
2026-02-14 11:38:17.922900,10.136.94.93,224.0.0.251,17,255
2026-02-14 11:38:18.100425,10.136.86.157,224.0.0.251,17,255
2026-02-14 11:38:18.694016,10.136.87.44,224.0.0.251,17,255
2026-02-14 11:38:18.791817,10.136.30.245,239.255.255.250,17,4
2026-02-14 11:38:18.862181,10.136.85.211,224.0.0.251,17,255
2026-02-14 11:38:19.029414,10.136.55.234,224.0.0.251,17,255
2026-02-14 11:38:19.069177,10.136.93.20,224.0.0.251,17,255
2026-02-14 11:38:19.402467,10.136.94.113,239.255.255.250,17,1
2026-02-14 11:38:19.457777,10.136.97.63,10.136.127.255,17,128
2026-02-14 11:38:19.464258,10.136.97.63,10.136.127.255,17,128
2026-02-14 11:38:19.468576,10.136.97.63,10.136.127.255,17,128
2026-02-14 11:38:19.503626,10.136.78.42,224.0.0.251,17,255
2026-02-14 11:38:19.521342,10.136.92.8,224.0.0.251,17,255
2026-02-14 11:38:19.532327,10.136.52.118,224.0.0.251,17,255
2026-02-14 11:38:19.545678,10.136.72.227,224.0.0.251,17,255
2026-02-14 11:38:19.551002,10.136.95.154,142.250.66.4,17,128
2026-02-14 11:38:19.559898,10.136.62.251,224.0.0.251,17,255
2026-02-14 11:38:19.570013,10.136.81.102,224.0.0.251,17,255
2026-02-14 11:38:19.600767,10.136.95.217,224.0.0.251,17,255
2026-02-14 11:38:19.635083,10.136.94.27,224.0.0.251,17,255
2026-02-14 11:38:19.654948,10.136.67.91,224.0.0.251,17,255
2026-02-14 11:38:19.663566,10.121.48.13,224.0.0.251,17,1
2026-02-14 11:38:19.667105,10.121.48.13,224.0.0.251,17,1
2026-02-14 11:38:19.677332,10.136.69.51,224.0.0.251,17,255
2026-02-14 11:38:19.683847,10.136.77.212,224.0.0.251,17,255
2026-02-14 11:38:19.688473,10.136.73.4,224.0.0.251,17,255
2026-02-14 11:38:19.717262,10.136.95.77,224.0.0.251,17,255
2026-02-14 11:38:19.725901,10.136.90.229,224.0.0.251,17,255
2026-02-14 11:38:19.734736,10.136.93.225,224.0.0.251,17,255
2026-02-14 11:38:19.748513,10.136.97.62,224.0.0.251,17,255
2026-02-14 11:38:19.763150,10.136.92.163,224.0.0.251,17,255
2026-02-14 11:38:19.770377,10.136.79.99,224.0.0.251,17,255
2026-02-14 11:38:19.788819,10.136.78.42,224.0.0.251,17,255
2026-02-14 11:38:19.799310,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:19.799310,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:19.812829,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:19.814590,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:19.814590,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:19.817226,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:19.821241,142.250.66.4,10.136.95.154,17,54
2026-02-14 11:38:19.825421,10.136.80.37,224.0.0.251,17,255
2026-02-14 11:38:19.830193,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:19.833314,10.136.95.154,142.250.66.4,17,128
2026-02-14 11:38:19.838047,10.136.66.81,224.0.0.251,17,255
2026-02-14 11:38:19.847916,10.136.85.187,224.0.0.251,17,255
2026-02-14 11:38:19.857615,10.136.94.43,224.0.0.251,17,255
2026-02-14 11:38:19.863020,10.136.90.58,224.0.0.251,17,255
2026-02-14 11:38:19.868675,10.136.71.176,224.0.0.251,17,255
2026-02-14 11:38:19.872424,10.136.94.137,224.0.0.251,17,255
2026-02-14 11:38:19.883924,10.136.97.53,239.255.255.250,17,4
2026-02-14 11:38:19.886891,10.136.71.97,239.255.255.250,17,1
2026-02-14 11:38:19.897302,10.136.88.232,224.0.0.251,17,255
2026-02-14 11:38:19.905390,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.910713,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.914072,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.915952,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.922315,10.136.75.102,224.0.0.251,17,255
2026-02-14 11:38:19.930395,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.930395,10.136.92.60,10.136.127.255,17,128
2026-02-14 11:38:19.938430,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.940449,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.944075,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.946098,10.136.92.60,10.136.127.255,17,128
2026-02-14 11:38:19.948795,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.952114,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.964579,10.136.54.119,224.0.0.251,17,255
2026-02-14 11:38:19.967117,10.136.92.60,10.136.127.255,17,128
2026-02-14 11:38:19.969533,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.972994,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.979116,10.136.82.110,224.0.0.251,17,255
2026-02-14 11:38:19.981243,10.136.92.60,255.255.255.255,17,128
2026-02-14 11:38:19.985449,10.136.95.149,224.0.0.251,17,255
2026-02-14 11:38:19.997542,10.136.62.73,224.0.0.251,17,255
2026-02-14 11:38:20.005985,10.136.78.42,224.0.0.251,17,255
2026-02-14 11:38:20.010785,10.136.97.15,224.0.0.251,17,255
2026-02-14 11:38:20.020256,10.136.95.83,224.0.0.251,17,255
2026-02-14 11:38:20.035358,10.136.95.217,224.0.0.251,17,255
2026-02-14 11:38:20.054470,10.136.92.67,224.0.0.251,17,255
2026-02-14 11:38:20.065208,10.136.96.224,224.0.0.251,17,255
2026-02-14 11:38:20.082547,10.136.95.223,224.0.0.251,17,255
2026-02-14 11:38:20.085607,142.250.66.4,10.136.95.154,17,54
2026-02-14 11:38:20.088612,10.136.95.154,8.8.8.8,17,128
2026-02-14 11:38:20.109047,10.136.92.41,224.0.0.251,17,255
2026-02-14 11:38:20.116875,10.136.78.42,224.0.0.251,17,255
2026-02-14 11:38:20.132859,10.136.78.42,224.0.0.251,17,255
2026-02-14 11:38:20.139648,10.136.50.233,224.0.0.251,17,255
2026-02-14 11:38:20.151297,10.136.59.166,224.0.0.251,17,255
2026-02-14 11:38:20.157905,10.121.48.13,239.255.255.250,17,4
2026-02-14 11:38:20.164026,10.136.96.249,224.0.0.252,17,1
2026-02-14 11:38:20.165987,10.136.95.154,8.8.4.4,17,128
2026-02-14 11:38:20.169458,8.8.8.8,10.136.95.154,17,117
2026-02-14 11:38:20.170089,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:20.172350,10.136.95.154,72.153.5.131,6,128
2026-02-14 11:38:20.175343,10.136.95.154,142.250.66.4,17,128
2026-02-14 11:38:20.180982,10.136.49.221,224.0.0.251,17,255
2026-02-14 11:38:20.180982,10.136.49.221,224.0.0.251,17,255
2026-02-14 11:38:20.189688,10.136.49.221,224.0.0.251,17,255
2026-02-14 11:38:20.195977,10.136.97.39,239.255.255.250,17,1
2026-02-14 11:38:20.199569,10.136.78.42,224.0.0.251,17,255
2026-02-14 11:38:20.212408,10.136.91.195,224.0.0.251,17,255
2026-02-14 11:38:20.216425,10.136.56.158,224.0.0.251,17,1
2026-02-14 11:38:20.228363,10.136.91.195,224.0.0.251,17,255
2026-02-14 11:38:20.234825,10.136.75.24,10.136.127.255,17,255
2026-02-14 11:38:20.242145,10.136.80.37,224.0.0.251,17,255
2026-02-14 11:38:20.242145,10.136.63.158,224.0.0.251,17,255
2026-02-14 11:38:20.251428,10.136.81.120,239.255.255.250,17,255
2026-02-14 11:38:20.251428,10.136.81.120,224.0.0.251,17,255
2026-02-14 11:38:20.258662,10.136.75.24,224.0.0.251,17,255
2026-02-14 11:38:20.258662,10.136.68.230,224.0.0.251,17,1
2026-02-14 11:38:20.268460,10.136.94.27,224.0.0.251,17,255
2026-02-14 11:38:20.273126,10.136.62.251,224.0.0.251,17,255
2026-02-14 11:38:20.279339,169.254.240.201,224.0.0.252,17,1
2026-02-14 11:38:20.283397,10.136.94.243,224.0.0.251,17,1
2026-02-14 11:38:20.291165,10.136.50.29,224.0.0.251,17,1
2026-02-14 11:38:20.295265,8.8.4.4,10.136.95.154,17,53
2026-02-14 11:38:20.299234,10.136.66.106,224.0.0.251,17,1
2026-02-14 11:38:20.303251,10.136.71.125,224.0.0.251,17,255
2026-02-14 11:38:20.311585,10.136.49.210,224.0.0.251,17,255
2026-02-14 11:38:20.316165,10.136.71.63,224.0.0.251,17,255
2026-02-14 11:38:20.316165,10.136.90.84,224.0.0.251,17,255
2026-02-14 11:38:20.321242,169.254.240.201,169.254.255.255,17,128
2026-02-14 11:38:20.327297,10.136.86.93,224.0.0.251,17,255
2026-02-14 11:38:20.331637,10.136.83.126,239.255.255.250,17,1
2026-02-14 11:38:20.332678,142.250.66.4,10.136.95.154,17,54
2026-02-14 11:38:20.332678,10.136.95.154,10.101.19.104,6,128
2026-02-14 11:38:20.332678,10.136.95.38,10.136.127.255,17,128
2026-02-14 11:38:20.342387,10.136.90.28,224.0.0.251,17,255
2026-02-14 11:38:20.347386,10.136.51.223,224.0.0.251,17,255
2026-02-14 11:38:20.348898,10.136.63.226,224.0.0.251,17,255
2026-02-14 11:38:20.348898,10.136.59.166,224.0.0.251,17,255
2026-02-14 11:38:20.358614,10.136.97.39,239.255.255.250,17,1
2026-02-14 11:38:20.361265,10.136.81.200,224.0.0.251,17,255
2026-02-14 11:38:20.368574,0.0.0.0,255.255.255.255,17,128
2026-02-14 11:38:20.375281,10.136.95.30,239.255.255.250,17,4
2026-02-14 11:38:20.379628,10.136.47.33,224.0.0.251,17,255
2026-02-14 11:38:20.384489,10.136.70.240,224.0.0.251,17,255
2026-02-14 11:38:20.389256,10.136.52.182,224.0.0.251,17,255
2026-02-14 11:38:20.394049,10.136.70.241,224.0.0.251,17,255
2026-02-14 11:38:20.400257,10.136.67.168,224.0.0.251,17,255
2026-02-14 11:38:20.400257,10.136.89.65,239.255.255.250,17,1
2026-02-14 11:38:20.400257,72.153.5.131,10.136.95.154,6,104
2026-02-14 11:38:20.400257,10.136.95.154,72.153.5.131,6,128
2026-02-14 11:38:20.408389,10.136.95.154,72.153.5.131,6,128
2026-02-14 11:38:20.416089,10.136.95.217,224.0.0.251,17,255
2026-02-14 11:38:20.434087,10.136.92.141,224.0.0.251,17,255
2026-02-14 11:38:20.441839,10.136.71.187,224.0.0.251,17,255
2026-02-14 11:38:20.441839,10.136.95.154,142.250.66.4,17,128
2026-02-14 11:38:20.448865,72.153.5.131,10.136.95.154,6,62
2026-02-14 11:38:20.448865,72.153.5.131,10.136.95.154,6,62
2026-02-14 11:38:20.448865,72.153.5.131,10.136.95.154,6,62
2026-02-14 11:38:20.455274,10.136.95.154,72.153.5.131,6,128
2026-02-14 11:38:20.460452,10.136.94.243,224.0.0.251,17,1
2026-02-14 11:38:20.463797,10.136.55.234,224.0.0.251,17,255
2026-02-14 11:38:20.473031,10.136.66.106,224.0.0.251,17,1
2026-02-14 11:38:20.474986,10.136.57.107,224.0.0.251,17,255
2026-02-14 11:38:20.482671,10.136.69.247,224.0.0.251,17,255
2026-02-14 11:38:20.492012,10.136.88.232,224.0.0.251,17,255
2026-02-14 11:38:20.497432,10.136.82.178,224.0.0.251,17,255
2026-02-14 11:38:20.497432,10.136.95.83,224.0.0.251,17,255
2026-02-14 11:38:20.505492,10.136.81.125,224.0.0.251,17,255
2026-02-14 11:38:20.509872,169.254.240.201,224.0.0.252,17,1
2026-02-14 11:38:20.514622,10.136.79.99,224.0.0.251,17,255
2026-02-14 11:38:20.514622,10.136.72.48,224.0.0.251,17,255
2026-02-14 11:38:20.520215,10.136.95.77,224.0.0.251,17,255
2026-02-14 11:38:20.532776,10.136.74.57,224.0.0.251,17,255
2026-02-14 11:38:20.539110,10.136.59.166,224.0.0.251,17,255
2026-02-14 11:38:20.544888,10.136.91.139,224.0.0.251,17,255
2026-02-14 11:38:20.548661,10.136.68.201,224.0.0.251,17,255
2026-02-14 11:38:20.548661,10.136.96.236,224.0.0.251,17,1
2026-02-14 11:38:20.557834,10.136.69.247,224.0.0.251,17,255
2026-02-14 11:38:20.565302,10.136.54.153,224.0.0.251,17,255
2026-02-14 11:38:20.578234,10.136.87.44,224.0.0.251,17,255
2026-02-14 11:38:20.586567,0.0.0.0,255.255.255.255,17,128
2026-02-14 11:38:20.586567,10.2.2.7,255.255.255.255,17,126
2026-02-14 11:38:20.594638,10.136.74.41,224.0.0.251,17,255
2026-02-14 11:38:20.594638,10.136.95.92,224.0.0.252,17,1
2026-02-14 11:38:20.600157,10.136.69.41,224.0.0.251,17,255
2026-02-14 11:38:20.606952,10.136.96.157,224.0.0.251,17,255
2026-02-14 11:38:20.614976,10.136.86.157,224.0.0.251,17,255
2026-02-14 11:38:20.633845,10.136.95.217,224.0.0.251,17,255
2026-02-14 11:38:20.636399,10.136.95.154,72.153.5.131,6,128
2026-02-14 11:38:20.702243,10.136.95.154,142.251.222.142,17,128
2026-02-14 11:38:20.721846,10.136.95.154,142.251.222.142,17,128
2026-02-14 11:38:20.742672,10.136.95.154,142.251.222.142,17,128
2026-02-14 11:38:20.750275,10.136.95.154,142.251.222.142,17,128
2026-02-14 11:38:20.754241,142.250.66.4,10.136.95.154,17,54
2026-02-14 11:38:20.757867,10.136.69.247,239.255.255.250,17,1
2026-02-14 11:38:20.764213,10.136.94.93,224.0.0.251,17,255
2026-02-14 11:38:20.787968,10.136.66.225,239.255.255.250,17,1
2026-02-14 11:38:20.822321,10.136.81.207,224.0.0.251,17,255
2026-02-14 11:38:20.826622,10.136.84.124,224.0.0.251,17,255
2026-02-14 11:38:20.833473,10.136.90.58,224.0.0.251,17,255
2026-02-14 11:38:20.836590,10.136.82.197,224.0.0.251,17,255
2026-02-14 11:38:20.844827,10.136.82.197,224.0.0.251,17,255
2026-02-14 11:38:20.848978,10.136.95.28,224.0.0.252,17,1
2026-02-14 11:38:20.854732,10.136.83.213,224.0.0.251,17,255
2026-02-14 11:38:20.858447,10.136.97.39,239.255.255.250,17,1
2026-02-14 11:38:20.866125,10.136.72.227,224.0.0.251,17,255
2026-02-14 11:38:20.878601,10.136.55.3,224.0.0.251,17,255
2026-02-14 11:38:20.895090,10.136.94.243,224.0.0.251,17,1
2026-02-14 11:38:20.901144,10.136.66.106,224.0.0.251,17,1
2026-02-14 11:38:20.904046,10.136.92.136,224.0.0.251,17,255
2026-02-14 11:38:20.913927,10.136.62.35,224.0.0.251,17,255
2026-02-14 11:38:20.917730,10.136.55.153,10.136.127.255,17,128
2026-02-14 11:38:20.917730,10.136.55.153,10.136.127.255,17,128
2026-02-14 11:38:20.922945,10.136.55.153,10.136.127.255,17,128
2026-02-14 11:38:20.925381,10.136.64.27,224.0.0.251,17,255
2026-02-14 11:38:20.931927,10.136.69.51,224.0.0.251,17,255
2026-02-14 11:38:20.941845,10.136.59.166,224.0.0.251,17,255
2026-02-14 11:38:20.951080,10.136.88.232,224.0.0.251,17,255
2026-02-14 11:38:20.956198,10.136.61.111,10.136.127.255,17,64
2026-02-14 11:38:20.963115,10.136.95.30,239.255.255.250,17,4
2026-02-14 11:38:20.963115,10.136.95.83,224.0.0.251,17,255
2026-02-14 11:38:20.972652,10.136.92.8,224.0.0.251,17,255
2026-02-14 11:38:20.976197,10.136.85.187,224.0.0.251,17,255
2026-02-14 11:38:20.987994,142.251.222.142,10.136.95.154,17,54
2026-02-14 11:38:20.992371,72.153.5.131,10.136.95.154,6,62
2026-02-14 11:38:20.992371,72.153.5.131,10.136.95.154,6,62
2026-02-14 11:38:20.996358,72.153.5.131,10.136.95.154,6,104
2026-02-14 11:38:20.996358,10.136.95.154,72.153.5.131,6,128
2026-02-14 11:38:21.003921,10.136.85.211,224.0.0.251,17,255
2026-02-14 11:38:21.008781,10.136.78.42,224.0.0.251,17,255
2026-02-14 11:38:21.016222,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.016222,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.016222,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.016222,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.022320,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.025342,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.030702,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.033924,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.033924,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.033924,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.039514,10.136.95.154,72.153.5.131,6,128
2026-02-14 11:38:21.041920,10.136.95.154,72.153.5.131,6,128
2026-02-14 11:38:21.044565,10.136.95.154,72.153.5.131,6,128
2026-02-14 11:38:21.047358,10.136.95.154,72.153.5.131,6,128
2026-02-14 11:38:21.047660,10.136.55.153,10.136.127.255,17,128
2026-02-14 11:38:21.058437,10.136.68.209,224.0.0.251,17,255
2026-02-14 11:38:21.058437,10.136.87.44,224.0.0.251,17,255
2026-02-14 11:38:21.066030,10.136.79.99,224.0.0.251,17,255
2026-02-14 11:38:21.084706,10.136.95.217,224.0.0.251,17,255
2026-02-14 11:38:21.098461,10.136.92.47,239.255.255.250,17,1
2026-02-14 11:38:21.098461,10.136.94.100,224.0.0.251,17,255
2026-02-14 11:38:21.110899,169.254.240.201,169.254.255.255,17,128
2026-02-14 11:38:21.114975,169.254.240.201,169.254.255.255,17,128
2026-02-14 11:38:21.116748,169.254.240.201,169.254.255.255,17,128
2026-02-14 11:38:21.118379,10.136.48.165,224.0.0.251,17,255
2026-02-14 11:38:21.126593,10.136.66.61,224.0.0.251,17,255
2026-02-14 11:38:21.132064,10.136.54.119,224.0.0.251,17,255
2026-02-14 11:38:21.141077,10.136.91.192,224.0.0.251,17,255
2026-02-14 11:38:21.148560,10.136.94.255,239.255.255.250,17,1
2026-02-14 11:38:21.148560,10.136.94.27,224.0.0.251,17,255
2026-02-14 11:38:21.148560,10.136.80.135,224.0.0.251,17,255
2026-02-14 11:38:21.148560,10.136.94.255,239.255.255.250,17,1
2026-02-14 11:38:21.157778,10.136.83.213,239.255.255.250,17,255
2026-02-14 11:38:21.158532,10.136.86.229,224.0.0.251,17,255
2026-02-14 11:38:21.162663,10.136.95.217,224.0.0.251,17,255
2026-02-14 11:38:21.175275,10.136.49.221,224.0.0.251,17,255
2026-02-14 11:38:21.193173,10.136.78.42,224.0.0.251,17,255
2026-02-14 11:38:21.198291,10.136.56.158,224.0.0.251,17,1
2026-02-14 11:38:21.210106,10.136.95.92,224.0.0.252,17,1
2026-02-14 11:38:21.214012,10.136.86.157,224.0.0.251,17,255
2026-02-14 11:38:21.214012,10.136.80.37,224.0.0.251,17,255
2026-02-14 11:38:21.221635,10.136.55.234,224.0.0.251,17,255
2026-02-14 11:38:21.225178,10.136.94.93,224.0.0.251,17,255
2026-02-14 11:38:21.231602,10.136.68.230,224.0.0.251,17,1
2026-02-14 11:38:21.231602,10.136.95.154,142.250.66.4,17,128
2026-02-14 11:38:21.241608,10.136.92.67,224.0.0.251,17,255
2026-02-14 11:38:21.249777,10.136.95.154,142.250.66.4,17,128
2026-02-14 11:38:21.249777,142.250.66.4,10.136.95.154,17,54
2026-02-14 11:38:21.249777,72.153.5.131,10.136.95.154,6,104
2026-02-14 11:38:21.249777,72.153.5.131,10.136.95.154,6,104
2026-02-14 11:38:21.258289,72.153.5.131,10.136.95.154,6,104
2026-02-14 11:38:21.258289,10.136.95.154,72.153.5.131,6,128
2026-02-14 11:38:21.262315,10.136.97.51,224.0.0.251,17,255
2026-02-14 11:38:21.262315,10.136.70.250,224.0.0.251,17,255
2026-02-14 11:38:21.275087,10.136.64.69,239.255.255.250,17,1
2026-02-14 11:38:21.277993,10.136.66.106,224.0.0.251,17,1
2026-02-14 11:38:21.283943,10.136.62.244,224.0.0.251,17,255
2026-02-14 11:38:21.288843,10.136.64.69,239.255.255.250,17,1
2026-02-14 11:38:21.291749,10.136.86.93,224.0.0.251,17,255
2026-02-14 11:38:21.296035,10.136.60.133,224.0.0.251,17,255
2026-02-14 11:38:21.299571,10.136.94.137,224.0.0.251,17,255
2026-02-14 11:38:21.306240,10.136.94.243,224.0.0.251,17,1
2026-02-14 11:38:21.322035,10.136.96.190,224.0.0.251,17,255
2026-02-14 11:38:21.325164,10.136.83.126,239.255.255.250,17,1
2026-02-14 11:38:21.330217,10.136.81.172,10.136.127.255,17,64
2026-02-14 11:38:21.332984,10.136.95.30,239.255.255.250,17,4
2026-02-14 11:38:21.338418,10.136.90.58,224.0.0.251,17,255
2026-02-14 11:38:21.343838,10.136.63.226,224.0.0.251,17,255
2026-02-14 11:38:21.353913,10.136.89.65,239.255.255.250,17,4
2026-02-14 11:38:21.356851,10.136.95.30,224.0.0.252,17,1
2026-02-14 11:38:21.364569,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.367132,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.370232,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.371547,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.377197,10.136.93.65,239.255.255.250,17,1
2026-02-14 11:38:21.380967,10.136.94.113,239.255.255.250,17,1
2026-02-14 11:38:21.384531,10.136.81.207,224.0.0.251,17,255
2026-02-14 11:38:21.388891,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.392011,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.396856,10.136.89.65,10.136.127.255,17,128
2026-02-14 11:38:21.399249,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.401456,10.136.69.168,10.136.127.255,17,64
2026-02-14 11:38:21.403483,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.405252,10.136.89.65,10.136.127.255,17,128
2026-02-14 11:38:21.412825,10.136.82.197,224.0.0.251,17,255
2026-02-14 11:38:21.415179,10.136.89.65,10.136.127.255,17,128
2026-02-14 11:38:21.415179,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.418801,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.421232,142.250.66.4,10.136.95.154,17,54
2026-02-14 11:38:21.425220,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:21.428618,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:21.429633,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.432756,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.432756,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.432756,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:21.432756,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:21.432756,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:21.440156,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:21.443536,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:21.445701,104.208.16.92,10.136.95.154,6,97
2026-02-14 11:38:21.448442,72.153.5.131,10.136.95.154,6,104
2026-02-14 11:38:21.449275,10.136.95.154,142.251.222.142,17,128
2026-02-14 11:38:21.449275,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.453944,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.455367,10.136.95.154,104.208.16.92,6,128
2026-02-14 11:38:21.456884,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.460553,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.462142,10.136.89.65,255.255.255.255,17,128
2026-02-14 11:38:21.465279,10.136.55.3,224.0.0.251,17,255
2026-02-14 11:38:21.470696,10.136.97.51,224.0.0.251,17,255
2026-02-14 11:38:21.473520,10.136.97.51,239.255.255.250,17,255
2026-02-14 11:38:21.477218,10.136.97.51,224.0.0.251,17,255
2026-02-14 11:38:21.481865,10.121.48.13,224.0.0.251,17,1
2026-02-14 11:38:21.481865,10.121.48.13,224.0.0.251,17,1
2026-02-14 11:38:21.500798,10.136.95.217,224.0.0.251,17,255
2026-02-14 11:38:21.518067,10.136.95.24,224.0.0.251,17,255
2026-02-14 11:38:21.518067,10.136.81.102,224.0.0.251,17,255
2026-02-14 11:38:21.532928,10.136.72.90,10.136.127.255,17,128
2026-02-14 11:38:21.532928,10.136.95.149,224.0.0.251,17,255
2026-02-14 11:38:21.549393,10.136.94.243,224.0.0.251,17,1
2026-02-14 11:38:21.557673,10.136.94.243,224.0.0.251,17,1
2026-02-14 11:38:21.566175,10.136.96.126,224.0.0.251,17,255
2026-02-14 11:38:21.575393,10.136.66.106,224.0.0.251,17,1
2026-02-14 11:38:21.583426,10.136.66.106,224.0.0.251,17,1
2026-02-14 11:38:21.591883,10.136.96.224,224.0.0.251,17,255
2026-02-14 11:38:21.621471,10.136.95.217,224.0.0.251,17,255
2026-02-14 11:38:21.667620,10.136.95.30,239.255.255.250,17,4
2026-02-14 11:38:21.680679,10.136.86.54,224.0.0.251,17,255
2026-02-14 11:38:21.695520,10.136.91.142,224.0.0.251,17,255
2026-02-14 11:38:21.714892,10.136.92.136,224.0.0.251,17,255
2026-02-14 11:38:21.718947,10.136.72.48,224.0.0.251,17,255
2026-02-14 11:38:21.741056,10.136.94.43,224.0.0.251,17,255
2026-02-14 11:38:21.746072,10.136.97.63,224.0.0.251,17,1
2026-02-14 11:38:21.751498,10.136.97.63,224.0.0.251,17,1
2026-02-14 11:38:21.751498,10.136.68.201,224.0.0.251,17,255
2026-02-14 11:38:21.771183,10.136.95.223,224.0.0.251,17,255
2026-02-14 11:38:21.772699,142.251.222.142,10.136.95.154,17,54
2026-02-14 11:38:21.777689,10.136.95.154,142.251.222.142,17,128
2026-02-14 11:38:21.785030,10.136.52.179,224.0.0.251,17,255
2026-02-14 11:38:21.795864,10.136.97.63,224.0.0.251,17,1
2026-02-14 11:38:21.809077,10.136.97.63,224.0.0.251,17,1
2026-02-14 11:38:21.818511,10.136.71.98,224.0.0.251,17,255
2026-02-14 11:38:21.832848,10.136.91.139,224.0.0.251,17,255
2026-02-14 11:38:21.848578,10.136.55.153,10.136.127.255,17,128
2026-02-14 11:38:21.856086,10.136.88.106,224.0.0.251,17,255
2026-02-14 11:38:21.864927,10.136.78.102,224.0.0.251,17,255
2026-02-14 11:38:21.870764,10.136.95.83,224.0.0.251,17,255
2026-02-14 11:38:21.886421,10.136.91.142,224.0.0.251,17,255
2026-02-14 11:38:21.894520,10.136.92.119,224.0.0.251,17,1
2026-02-14 11:38:21.900664,169.254.240.201,169.254.255.255,17,128
2026-02-14 11:38:21.904573,169.254.240.201,169.254.255.255,17,128
2026-02-14 11:38:21.909106,169.254.240.201,169.254.255.255,17,128
2026-02-14 11:38:22.306939,10.136.81.207,224.0.0.251,17,255
